Gene	Chrom	Start	End	Coding
PF3D7_1145000	chr11	1780084	1782733	Coding
SEC21	chr11	1782875	1787222	Coding
PF3D7_1145200	chr11	1788846	1798269	Coding
CRIPT	chr11	1798297	1799944	Coding
DYN1	chr11	1800111	1804509	Coding
ABCB3	chr11	1807031	1810365	Coding
PF3D7_1145600	chr11	1810090	1812833	Coding
PF3D7_1145700	chr11	1812871	1814731	Coding
PF3D7_1145800	chr11	1814738	1818029	Coding
PF3D7_1145900	chr11	1818370	1820937	Coding
RSA4	chr11	1820807	1823494	Coding
PF3D7_1146100	chr11	1823963	1826025	Coding
PF3D7_1146200	chr11	1826113	1826839	Coding
PF3D7_1146300	chr11	1828240	1829054	Coding
LRR10	chr11	1830464	1831417	Coding
ORP1	chr11	1832152	1839819	Coding
PF3D7_1146700	chr11	1839423	1842878	Coding
PF3D7_1146800	chr11	1843205	1854563	Coding
PF3D7_1146900	chr11	1855488	1857930	Coding
SLARP	chr11	1858329	1867357	Coding
PF3D7_1147100	chr11	1870415	1871077	Coding
PF3D7_1147200	chr11	1872795	1881752	Coding
PF3D7_1147300	chr11	1882167	1888573	Coding
PF3D7_1147400	chr11	1888273	1889408	Coding
FTB	chr11	1889494	1892695	Coding
PF3D7_1147600	chr11	1893348	1896529	Coding
PF3D7_1147700	chr11	1896443	1898242	Coding
MAEBL	chr11	1899181	1905942	Coding
PEX22	chr11	1906472	1908483	Coding
PF3D7_1148000	chr11	1908678	1914041	Coding
GEXP12	chr11	1933278	1937217	Coding
PF3D7_1148800	chr11	1940627	1942588	Coding
PF3D7_1148900	chr11	1944702	1946935	Coding
Pf332	chr11	1948696	1969412	Coding
PF3D7_1149100	chr11	1970810	1974642	Coding
RESA3	chr11	1975705	1980325	Coding
FIKK11	chr11	1982068	1984327	Coding
PF3D7_1149400	chr11	1985056	1987411	Coding
PF3D7_1149600	chr11	2000342	2003996	Coding
PF3D7_1149700	chr11	2004754	2005011	Coding
RIF	chr11	2006706	2007829	Coding
PF3D7_1149900	chr11	2009875	2010902	Coding
RIF	chr11	2012989	2014316	Coding
RIF	chr11	2018714	2019967	Coding
RIF	chr11	2021854	2023034	Coding
VAR	chr11	2025817	2035886	Coding
VAR	chr12	16973	24497	Coding
RIF	chr12	26321	27687	Coding
RIF	chr12	30078	31261	Coding
VAR	chr12	32703	41940	Coding
RIF	chr12	43705	45623	Coding
VAR2CSA	chr12	45887	58295	Coding
PF3D7_1200610	chr12	57076	57435	Coding
ACS7	chr12	60857	65703	Coding
FIKK12	chr12	68555	72206	Coding
PF3D7_1200900	chr12	72605	75379	Coding
PF3D7_1201000	chr12	76048	79299	Coding
PF3D7_1201100	chr12	80874	84922	Coding
PF3D7_1201200	chr12	88326	92048	Coding
LSAP1	chr12	92242	92562	Coding
PF3D7_1201400	chr12	93581	97146	Coding
PF3D7_1201500	chr12	98774	100913	Coding
NEK3	chr12	101030	102674	Coding
PF3D7_1201700	chr12	103318	104985	Coding
COX19	chr12	105056	106773	Coding
PF3D7_1201900	chr12	107092	108990	Coding
PSH2	chr12	109107	113173	Coding
SRAP1	chr12	113340	116410	Coding
PIC	chr12	116013	118202	Coding
PF3D7_1202300	chr12	118603	141499	Coding
CYP26	chr12	141230	143553	Coding
TGS1	chr12	144046	148030	Coding
NEMF	chr12	148054	155532	Coding
PF3D7_1202700	chr12	156172	160367	Coding
PF3D7_1202800	chr12	160614	162188	Coding
HMGB1	chr12	161330	163926	Coding
ORC1	chr12	167665	171905	Coding
PF3D7_1203100	chr12	171338	172574	Coding
SRP14	chr12	172574	173502	Coding
PF3D7_1203300	chr12	173597	177277	Coding
MFS4	chr12	177518	182002	Coding
SUA5	chr12	182030	184141	Coding
CC1HL	chr12	184499	186309	Coding
NAPL	chr12	185860	188842	Coding
UBC	chr12	193786	195506	Coding
PF3D7_1204000	chr12	197509	198830	Coding
PF3D7_1204100	chr12	198957	202640	Coding
PF3D7_1204200	chr12	202895	204937	Coding
EIF5A	chr12	204215	207469	Coding
G37	chr12	208165	210893	Coding
PF3D7_1204500	chr12	211383	212908	Coding
PF3D7_1204600	chr12	212829	214204	Coding
PF3D7_1204700	chr12	214215	216474	Coding
PF3D7_1204900	chr12	216812	219272	Coding
PF3D7_1205000	chr12	219569	222227	Coding
SEPSECS	chr12	222428	225423	Coding
HADO	chr12	225821	227226	Coding
PF3D7_1205300	chr12	230037	231763	Coding
PF3D7_1205400	chr12	232330	236562	Coding
PF3D7_1205500	chr12	241557	248411	Coding
PF3D7_1205600	chr12	248691	252115	Coding
tGLO2	chr12	252516	254143	Coding
HMGB3	chr12	255472	264324	Coding
PF3D7_1205900	chr12	264233	267884	Coding
SHLP2	chr12	269514	272152	Coding
ISN1	chr12	272320	275022	Coding
EIF3C	chr12	275056	280447	Coding
PF3D7_1206300	chr12	280814	289619	Coding
TUM1	chr12	290276	291876	Coding
PF3D7_1206500	chr12	292233	294941	Coding
RPC2	chr12	294601	300038	Coding
EIF5	chr12	300662	306899	Coding
PF3D7_1206800	chr12	308165	310829	Coding
PF3D7_1206900	chr12	310831	313357	Coding
PF3D7_1207000	chr12	313352	322762	Coding
PF3D7_1207100	chr12	323839	327795	Coding
PF3D7_1207200	chr12	328655	339145	Coding
LIMP	chr12	343326	344361	Coding
PF3D7_1207400	chr12	345922	347239	Coding
PF3D7_1207500	chr12	347896	349423	Coding
MiaA	chr12	348927	351790	Coding
PF3D7_1207700	chr12	351850	354006	Coding
PF3D7_1207800	chr12	354195	357606	Coding
PF3D7_1207900	chr12	357855	359377	Coding
PF3D7_1208000	chr12	359995	360499	Coding
PF3D7_1208100	chr12	361599	376167	Coding
CRMP3	chr12	376552	387483	Coding
PF3D7_1208300	chr12	387833	389498	Coding
PF3D7_1208400	chr12	390219	395814	Coding
PF3D7_1208500	chr12	395960	401562	Coding
TIM10	chr12	401950	402905	Coding
PF3D7_1208700	chr12	403291	404918	Coding
PF3D7_1208800	chr12	405242	409824	Coding
PPM11	chr12	412795	421285	Coding
PF3D7_1209000	chr12	420876	422288	Coding
PF3D7_1209100	chr12	423048	426126	Coding
LSM7	chr12	426774	428242	Coding
TRZ	chr12	428007	433172	Coding
CIA1	chr12	435583	439379	Coding
PDEalpha	chr12	439389	443398	Coding
PBGD	chr12	443680	445148	Coding
PF3D7_1209700	chr12	445596	448072	Coding
ATP11	chr12	446709	448061	Coding
ABCB7	chr12	448322	451568	Coding
RPL1	chr12	452016	454311	Coding
SYN2	chr12	454764	457276	Coding
PF3D7_1210200	chr12	458672	462423	Coding
PF3D7_1210300	chr12	465011	466098	Coding
PF3D7_1210400	chr12	466191	469771	Coding
PF3D7_1210500	chr12	470028	471828	Coding
PF3D7_1210600	chr12	471059	475975	Coding
PF3D7_1210700	chr12	476110	479111	Coding
PIGM	chr12	480479	483033	Coding
PF3D7_1211000	chr12	484065	489902	Coding
PF3D7_1211100	chr12	490862	491557	Coding
PF3D7_1211200	chr12	491674	497464	Coding
MCM8	chr12	497915	503333	Coding
PfJ4	chr12	504868	507780	Coding
mtRPS18	chr12	507320	509574	Coding
LSD1	chr12	510276	519536	Coding
MCM5	chr12	520520	524930	Coding
PfpUB	chr12	525310	528190	Coding
ATP4	chr12	527829	533965	Coding
TPx(Gl)	chr12	534549	536310	Coding
PPP1	chr12	536652	538932	Coding
PF3D7_1212200	chr12	539788	543197	Coding
PF3D7_1212300	chr12	543385	549255	Coding
PF3D7_1212400	chr12	549734	551279	Coding
GAT	chr12	551620	554600	Coding
PF3D7_1212600	chr12	555503	556924	Coding
EIF3A	chr12	557007	564177	Coding
SDHB	chr12	565355	568225	Coding
BDP2	chr12	568097	573525	Coding
MED18	chr12	577198	578445	Coding
PF3D7_1213300	chr12	578470	578917	Coding
PF3D7_1213400	chr12	579595	581325	Coding
PF3D7_1213500	chr12	583089	585323	Coding
DLC8	chr12	586314	587973	Coding
RPB8	chr12	587716	589185	Coding
PRS	chr12	589729	593777	Coding
PF3D7_1213900	chr12	594197	598788	Coding
PF3D7_1214000	chr12	598933	602185	Coding
PIGO	chr12	602281	607441	Coding
SET5	chr12	606589	608091	Coding
PF3D7_1214300	chr12	608122	610094	Coding
EMC6	chr12	610135	611142	Coding
PF3D7_1214500	chr12	611272	613482	Coding
PF3D7_1214600	chr12	613217	614983	Coding
PF3D7_1214700	chr12	614967	616351	Coding
OBC13	chr12	616536	617998	Coding
PF3D7_1214900	chr12	618456	620194	Coding
Trx-Px2	chr12	620648	622089	Coding
PF3D7_1215100	chr12	622520	626579	Coding
CYP32	chr12	626798	628578	Coding
CPN10	chr12	628691	629995	Coding
PF3D7_1215400	chr12	630962	633621	Coding
PF3D7_1215500	chr12	633892	634545	Coding
PF3D7_1215600	chr12	635035	635495	Coding
PF3D7_1215700	chr12	635538	638879	Coding
RSPH9	chr12	639395	640495	Coding
SR10	chr12	641233	643840	Coding
PF3D7_1216000	chr12	644215	646624	Coding
PF3D7_1216100	chr12	646979	647860	Coding
PF3D7_1216200	chr12	647969	650704	Coding
SRP19	chr12	651074	652591	Coding
PF3D7_1216400	chr12	653412	656584	Coding
MDV1	chr12	656653	658519	Coding
CelTOS	chr12	659738	660286	Coding
PLP2	chr12	663061	666282	Coding
PF3D7_1216900	chr12	668256	674672	Coding
PF3D7_1217000	chr12	674321	675112	Coding
SPO11	chr12	675170	677609	Coding
MRD1	chr12	678393	682293	Coding
EngA	chr12	682326	686101	Coding
PF3D7_1217400	chr12	685730	689481	Coding
PF3D7_1217500	chr12	691395	694623	Coding
APC10	chr12	695559	696455	Coding
PF3D7_1217700	chr12	696397	698457	Coding
DPH3	chr12	698771	699388	Coding
PF3D7_1217900	chr12	700202	702357	Coding
TRAMP	chr12	703859	706124	Coding
PF3D7_1218100	chr12	706227	708196	Coding
PF3D7_1218200	chr12	708394	715718	Coding
AP2-MU	chr12	716700	720665	Coding
PF3D7_1218400	chr12	720516	724845	Coding
DRPC	chr12	725394	730447	Coding
RRS	chr12	731430	735541	Coding
PF3D7_1218700	chr12	736335	737825	Coding
PSOP17	chr12	737900	740324	Coding
PF3D7_1218900	chr12	740675	743452	Coding
FRM2	chr12	744724	756058	Coding
CHC	chr12	757218	764201	Coding
VAR	chr12	766654	774197	Coding
ATP2	chr12	785247	791068	Coding
RKIP	chr12	792877	793449	Coding
PF3D7_1219800	chr12	795157	795318	Coding
PF3D7_1219900	chr12	796233	797465	Coding
PF3D7_1220000	chr12	798304	799611	Coding
PRP17	chr12	801760	804675	Coding
PF3D7_1220300	chr12	807101	816204	Coding
DRN1	chr12	816430	819402	Coding
TSR3	chr12	818360	819893	Coding
PF3D7_1220600	chr12	820586	822198	Coding
PF3D7_1220700	chr12	822958	827712	Coding
HP1	chr12	830802	833569	Coding
SET10	chr12	836836	845991	Coding
PF3D7_1221100	chr12	846961	849446	Coding
PF3D7_1221200	chr12	849634	850735	Coding
PF3D7_1221300	chr12	850987	855507	Coding
IMC1h	chr12	856817	859199	Coding
PF3D7_1221500	chr12	859958	863117	Coding
PF3D7_1221600	chr12	863593	865537	Coding
PF3D7_1221700	chr12	865726	868762	Coding
PF3D7_1221800	chr12	868784	872311	Coding
PF3D7_1221900	chr12	871737	876247	Coding
PF3D7_1222000	chr12	876916	878625	Coding
PF3D7_1222100	chr12	879217	881186	Coding
GRP94	chr12	882766	886332	Coding
ApiAP2	chr12	888822	898655	Coding
DPH6	chr12	898838	903247	Coding
AP2-G	chr12	906714	914983	Coding
GAP45	chr12	918280	920560	Coding
PF3D7_1222800	chr12	919948	922798	Coding
PF3D7_1222900	chr12	923314	925896	Coding
PF3D7_1223000	chr12	925090	926708	Coding
PKAr	chr12	927063	930026	Coding
PF3D7_1223200	chr12	932071	934404	Coding
GyrA	chr12	934432	938673	Coding
PF3D7_1223400	chr12	939816	947433	Coding
PF3D7_1223500	chr12	946864	961465	Coding
PF3D7_1223600	chr12	962262	968275	Coding
VIT	chr12	968562	970710	Coding
YHM2	chr12	971186	972341	Coding
PF3D7_1223900	chr12	972357	973920	Coding
GCH1	chr12	974226	976097	Coding
PF3D7_1224100	chr12	975744	979052	Coding
PF3D7_1224200	chr12	981063	984811	Coding
PABP1	chr12	985545	993212	Coding
PF3D7_1224400	chr12	993227	996884	Coding
ASF1	chr12	997441	1000427	Coding
CCHL	chr12	1000407	1002443	Coding
PF3D7_1224700	chr12	1002756	1008521	Coding
PF3D7_1224800	chr12	1008635	1010588	Coding
SF3B6	chr12	1010680	1011767	Coding
PF3D7_1225000	chr12	1012310	1017848	Coding
api-IRS	chr12	1018351	1024017	Coding
PF3D7_1225200	chr12	1024322	1028668	Coding
PF3D7_1225300	chr12	1029020	1031737	Coding
PF3D7_1225400	chr12	1031628	1032790	Coding
PF3D7_1225500	chr12	1033173	1035379	Coding
PF3D7_1225600	chr12	1034857	1038418	Coding
PF3D7_1225700	chr12	1038977	1044259	Coding
UBA1	chr12	1044957	1050130	Coding
PF3D7_1225900	chr12	1050169	1053192	Coding
PF3D7_1226000	chr12	1053194	1056616	Coding
HAD3	chr12	1057390	1059654	Coding
PF3D7_1226200	chr12	1059280	1064008	Coding
HAD2	chr12	1064286	1066800	Coding
PF3D7_1226400	chr12	1067269	1071520	Coding
PF3D7_1226500	chr12	1072459	1076976	Coding
PCNA2	chr12	1077568	1079040	Coding
RRP9	chr12	1079971	1083396	Coding
ATX3	chr12	1083776	1087560	Coding
PV2	chr12	1088291	1090085	Coding
PF3D7_1227000	chr12	1091142	1092853	Coding
DH60	chr12	1092884	1096419	Coding
K1	chr12	1097031	1105221	Coding
PF3D7_1227300	chr12	1105251	1108739	Coding
PF3D7_1227400	chr12	1108744	1112924	Coding
SOC2	chr12	1113526	1122666	Coding
SPC24	chr12	1123758	1128688	Coding
KIC2	chr12	1128715	1133372	Coding
ELP3	chr12	1133799	1137718	Coding
PF3D7_1227900	chr12	1138391	1140356	Coding
PF3D7_1228000	chr12	1140794	1142233	Coding
LRR13	chr12	1141583	1143194	Coding
PF3D7_1228200	chr12	1143645	1146406	Coding
NEK1	chr12	1147010	1152807	Coding
PF3D7_1228400	chr12	1152821	1158131	Coding
PF3D7_1228500	chr12	1158372	1160646	Coding
MSP9	chr12	1160654	1163264	Coding
PF3D7_1228700	chr12	1164781	1169629	Coding
PF3D7_1228800	chr12	1169145	1179868	Coding
PF3D7_1228900	chr12	1180404	1185971	Coding
PF3D7_1229000	chr12	1186132	1192040	Coding
MRP2	chr12	1192185	1202986	Coding
PIC1	chr12	1204991	1208108	Coding
MIF	chr12	1208198	1209870	Coding
CCT3	chr12	1210828	1214240	Coding
PF3D7_1229600	chr12	1213472	1217959	Coding
PF3D7_1229700	chr12	1217961	1219134	Coding
MyoJ	chr12	1218464	1227615	Coding
PF3D7_1229900	chr12	1227925	1233204	Coding
PF3D7_1230000	chr12	1233352	1241605	Coding
TLAP1	chr12	1241879	1243601	Coding
SPM2	chr12	1249652	1250988	Coding
ClpQ	chr12	1251464	1253144	Coding
PF3D7_1230500	chr12	1253486	1255841	Coding
PF3D7_1230600	chr12	1256554	1258824	Coding
SEC13	chr12	1258922	1262608	Coding
WTAP	chr12	1263243	1266561	Coding
RIO1	chr12	1266588	1270610	Coding
PF3D7_1231000	chr12	1270895	1274974	Coding
RAB2	chr12	1275574	1278214	Coding
PF3D7_1231200	chr12	1278090	1280048	Coding
PF3D7_1231300	chr12	1286273	1289606	Coding
ICM1	chr12	1290102	1297082	Coding
PF3D7_1231500	chr12	1298137	1300451	Coding
PRP2	chr12	1300633	1305728	Coding
PF3D7_1231700	chr12	1305782	1307427	Coding
PF3D7_1231800	chr12	1312553	1320504	Coding
PF3D7_1231900	chr12	1321669	1325580	Coding
aFRS	chr12	1325076	1328093	Coding
CPN60	chr12	1328121	1332034	Coding
LPD1	chr12	1332463	1334896	Coding
PF3D7_1232300	chr12	1335579	1337655	Coding
PF3D7_1232400	chr12	1337106	1338824	Coding
PF3D7_1232500	chr12	1339320	1343378	Coding
PF3D7_1232600	chr12	1344039	1345894	Coding
ND9	chr12	1345905	1351253	Coding
PF3D7_1232800	chr12	1350597	1351366	Coding
PF3D7_1232900	chr12	1351394	1355027	Coding
EF-G	chr12	1355049	1358076	Coding
OST4	chr12	1358501	1358732	Coding
PF3D7_1233100	chr12	1359169	1360369	Coding
PF3D7_1233200	chr12	1360158	1373410	Coding
PPR2	chr12	1375225	1379661	Coding
PF3D7_1233400	chr12	1379747	1383501	Coding
AARP1	chr12	1383267	1402631	Coding
PF3D7_1233700	chr12	1402635	1405063	Coding
PF3D7_1233800	chr12	1405062	1406293	Coding
SENP1	chr12	1407068	1411277	Coding
PF3D7_1234000	chr12	1411288	1413290	Coding
BDP5	chr12	1414349	1426825	Coding
PF3D7_1234300	chr12	1433803	1436007	Coding
MiGS	chr12	1436790	1439349	Coding
PF3D7_1234500	chr12	1439751	1441606	Coding
TOC75	chr12	1441736	1445572	Coding
ULG8	chr12	1446207	1450552	Coding
SF3B3	chr12	1451196	1457549	Coding
PF3D7_1234900	chr12	1457876	1459667	Coding
PIH1	chr12	1459834	1461486	Coding
PF3D7_1235100	chr12	1461824	1462824	Coding
VP2	chr12	1463659	1468189	Coding
NOT4	chr12	1469044	1476429	Coding
PF3D7_1235400	chr12	1476470	1480044	Coding
MT-A70.2	chr12	1480516	1482959	Coding
SHMT	chr12	1483501	1486097	Coding
PF3D7_1235700	chr12	1486145	1489166	Coding
PF3D7_1235800	chr12	1489319	1497065	Coding
XAB2	chr12	1497148	1502048	Coding
PF3D7_1236000	chr12	1502375	1504236	Coding
CARP	chr12	1506849	1509721	Coding
PF3D7_1236200	chr12	1511204	1519141	Coding
PF3D7_1236300	chr12	1519935	1521979	Coding
PF3D7_1236400	chr12	1522104	1524968	Coding
PF3D7_1236500	chr12	1525407	1526216	Coding
PF3D7_1236600	chr12	1527455	1528034	Coding
PF3D7_1236650	chr12	1529134	1529453	Coding
PF3D7_1236700	chr12	1529471	1531643	Coding
PF3D7_1236900	chr12	1531662	1536229	Coding
ICMT	chr12	1531958	1534077	Coding
UBA2	chr12	1537454	1540646	Coding
PF3D7_1237100	chr12	1540473	1549441	Coding
PF3D7_1237200	chr12	1549880	1556401	Coding
PF3D7_1237300	chr12	1556299	1557617	Coding
PF3D7_1237400	chr12	1558660	1560695	Coding
PF3D7_1237500	chr12	1560900	1567860	Coding
PWP1	chr12	1568038	1571016	Coding
PF3D7_1237700	chr12	1571678	1574455	Coding
HUB1	chr12	1574710	1576036	Coding
PF3D7_1237900	chr12	1577146	1581262	Coding
PF3D7_1238000	chr12	1581356	1583229	Coding
PF3D7_1238100	chr12	1583244	1584842	Coding
PF3D7_1238200	chr12	1586261	1587466	Coding
CWC22	chr12	1588614	1592466	Coding
PF3D7_1238400	chr12	1592194	1593792	Coding
PF3D7_1238500	chr12	1594236	1601396	Coding
NSM	chr12	1600643	1603876	Coding
PF3D7_1238700	chr12	1604376	1608415	Coding
ACS11	chr12	1608501	1614434	Coding
PK2	chr12	1612601	1618965	Coding
PF3D7_1239000	chr12	1620278	1625196	Coding
PF3D7_1239100	chr12	1626020	1628546	Coding
ApiAP2	chr12	1633606	1642562	Coding
PF3D7_1239300	chr12	1644546	1646283	Coding
PF3D7_1239400	chr12	1646612	1647151	Coding
GyrB	chr12	1648422	1652428	Coding
ThzK	chr12	1652687	1654402	Coding
FTSH1	chr12	1654438	1658821	Coding
PF3D7_1239800	chr12	1660331	1678083	Coding
VPS16	chr12	1678397	1682107	Coding
PF3D7_1240000	chr12	1682613	1684787	Coding
ETRAMP12	chr12	1684977	1686307	Coding
VAR	chr12	1694150	1703087	Coding
VAR	chr12	1704274	1712936	Coding
VAR	chr12	1719574	1727456	Coding
VAR	chr12	1734992	1744191	Coding
PFS2	chr12	1746049	1748494	Coding
PF3D7_1241200	chr12	1748659	1756683	Coding
PF3D7_1241300	chr12	1757506	1759613	Coding
PF3D7_1241400	chr12	1759687	1768105	Coding
PF3D7_1241500	chr12	1771518	1773908	Coding
SAMC	chr12	1774021	1776962	Coding
RFC4	chr12	1777080	1779980	Coding
DBP9	chr12	1779442	1783743	Coding
PF3D7_1241900	chr12	1783520	1787102	Coding
QSOX	chr12	1786955	1788989	Coding
PF3D7_1242100	chr12	1790348	1790763	Coding
TGT	chr12	1791156	1793341	Coding
PF3D7_1242300	chr12	1793174	1795330	Coding
PF3D7_1242400	chr12	1795820	1798227	Coding
PF3D7_1242500	chr12	1798386	1800204	Coding
PF3D7_1242600	chr12	1800215	1802786	Coding
PF3D7_1242700	chr12	1803130	1804735	Coding
rabGDI	chr12	1805206	1808574	Coding
TIM13	chr12	1808623	1811076	Coding
STX16	chr12	1811237	1812819	Coding
PF3D7_1243100	chr12	1813319	1814381	Coding
OST5	chr12	1815311	1815562	Coding
PF3D7_1243300	chr12	1816069	1816448	Coding
PF3D7_1243400	chr12	1818146	1820497	Coding
SNF7	chr12	1820308	1822837	Coding
PF3D7_1243600	chr12	1824516	1827780	Coding
PF3D7_1243700	chr12	1829026	1833409	Coding
WDR82	chr12	1830996	1833694	Coding
DOC2	chr12	1833874	1841201	Coding
PF3D7_1244000	chr12	1841647	1846073	Coding
PF3D7_1244100	chr12	1846776	1852556	Coding
TFB2	chr12	1852659	1857347	Coding
PF3D7_1244400	chr12	1859656	1866652	Coding
PIMMS57	chr12	1864229	1866661	Coding
ARFGAP1	chr12	1868217	1870149	Coding
PF3D7_1244700	chr12	1870456	1873215	Coding
PF3D7_1244800	chr12	1872831	1876270	Coding
PF3D7_1244900	chr12	1875531	1880492	Coding
PF3D7_1245000	chr12	1879903	1881465	Coding
KLP8	chr12	1882683	1888206	Coding
PF3D7_1245200	chr12	1887812	1892853	Coding
UBC12	chr12	1892918	1894243	Coding
PF3D7_1245400	chr12	1894910	1896390	Coding
PF3D7_1245500	chr12	1896842	1899867	Coding
PF3D7_1245600	chr12	1900249	1905066	Coding
EpsL	chr12	1908149	1909764	Coding
PF3D7_1245900	chr12	1910557	1912208	Coding
PF3D7_1246000	chr12	1912457	1914595	Coding
ALAS	chr12	1915513	1918080	Coding
ACT1	chr12	1919898	1923323	Coding
KIC4	chr12	1925058	1929618	Coding
MTIP	chr12	1931257	1933545	Coding
PF3D7_1246500	chr12	1933570	1935671	Coding
BUD13	chr12	1936019	1937985	Coding
PF3D7_1246700	chr12	1938255	1940352	Coding
SRPRB	chr12	1940990	1942955	Coding
PKB	chr12	1942691	1946196	Coding
FBXO9	chr12	1946545	1948824	Coding
PF3D7_1247100	chr12	1948855	1950984	Coding
PF3D7_1247200	chr12	1950501	1951542	Coding
PF3D7_1247300	chr12	1951571	1955002	Coding
FKBP35	chr12	1954020	1957694	Coding
PF3D7_1247500	chr12	1959563	1962699	Coding
PF3D7_1247600	chr12	1962774	1964258	Coding
PF3D7_1247700	chr12	1964582	1966234	Coding
DPAP2	chr12	1967712	1971234	Coding
UTP11	chr12	1971796	1973538	Coding
PF3D7_1248000	chr12	1973559	1975093	Coding
PF3D7_1248100	chr12	1975145	1976734	Coding
RBM22	chr12	1977477	1978969	Coding
PF3D7_1248300	chr12	1979150	1980499	Coding
PF3D7_1248400	chr12	1981753	1982857	Coding
PF3D7_1248500	chr12	1983048	1986271	Coding
PF3D7_1248600	chr12	1988129	1991780	Coding
PF3D7_1248700	chr12	1993096	2001002	Coding
PF3D7_1248800	chr12	2001987	2002271	Coding
RPT6	chr12	2002325	2004499	Coding
PF3D7_1249000	chr12	2004727	2007355	Coding
PF3D7_1249100	chr12	2007738	2010074	Coding
PF3D7_1249200	chr12	2010428	2011101	Coding
PPM4	chr12	2012578	2016456	Coding
PF3D7_1249400	chr12	2015949	2016893	Coding
PF3D7_1249500	chr12	2016976	2018469	Coding
LRR12	chr12	2018995	2022484	Coding
PF3D7_1249700	chr12	2023076	2027563	Coding
THO2	chr12	2029764	2040460	Coding
KsgA2	chr12	2041293	2043722	Coding
FCF2	chr12	2043650	2044974	Coding
G377	chr12	2045070	2054429	Coding
PF3D7_1250200	chr12	2057452	2063496	Coding
VPS26	chr12	2064246	2066236	Coding
PF3D7_1250400	chr12	2067229	2069794	Coding
PF3D7_1250500	chr12	2069903	2071659	Coding
PF3D7_1250600	chr12	2071084	2074584	Coding
PF3D7_1250700	chr12	2074635	2077593	Coding
PF3D7_1250800	chr12	2077623	2083307	Coding
PF3D7_1250900	chr12	2083353	2084625	Coding
PF3D7_1251000	chr12	2085370	2086959	Coding
PF3D7_1251100	chr12	2089340	2090521	Coding
PF3D7_1251200	chr12	2091731	2094720	Coding
TMK	chr12	2094748	2096876	Coding
PF3D7_1251400	chr12	2097053	2098971	Coding
DRS1	chr12	2099430	2102248	Coding
PF3D7_1251600	chr12	2102664	2105810	Coding
aTrpRS	chr12	2105871	2108564	Coding
PF3D7_1251800	chr12	2108572	2110970	Coding
RON3	chr12	2113980	2123174	Coding
CHT1	chr12	2125435	2126571	Coding
PF3D7_1252300	chr12	2127090	2130230	Coding
PF3D7_1252500	chr12	2145008	2147250	Coding
PF3D7_1252600	chr12	2147509	2152520	Coding
PF3D7_1252700	chr12	2153221	2157441	Coding
PF3D7_1252800	chr12	2158574	2162555	Coding
PF3D7_1252900	chr12	2161958	2163896	Coding
GECO	chr12	2166755	2170559	Coding
PF3D7_1253100	chr12	2171086	2173040	Coding
PF3D7_1253200	chr12	2172876	2174605	Coding
ACS3	chr12	2179909	2182869	Coding
PF3D7_1253500	chr12	2183464	2184168	Coding
RIF	chr12	2190483	2191770	Coding
PF3D7_1253800	chr12	2196157	2197122	Coding
RIF	chr12	2201495	2202686	Coding
PF3D7_1254100	chr12	2204724	2205714	Coding
RIF	chr12	2207830	2209115	Coding
PF3D7_1254300	chr12	2211543	2212554	Coding
RIF	chr12	2214671	2216019	Coding
RIF	chr12	2218452	2219533	Coding
PF3D7_1254600	chr12	2221835	2222848	Coding
RIF	chr12	2224997	2226201	Coding
RIF	chr12	2228632	2229740	Coding
PF3D7_1254900	chr12	2232691	2232903	Coding
RIF	chr12	2234600	2235792	Coding
