Gene	Chrom	Start	End	Coding
PF3D7_1370500	13	2794237	2794851	0
PF3D7_1370800	13	2796119	2797144	0
PF3D7_1370900	13	2797507	2798103	0
PF3D7_1371000	13	2800004	2802154	0
PF3D7_1371200	13	2802527	2802686	0
PF3D7_1371300	13	2802945	2807159	0
PF3D7_1371500	13	2808200	2810256	1
EBL1	13	2811706	2820270	0
FIKK13	13	2821078	2824446	1
PF3D7_1371800	13	2823251	2825967	1
PF3D7_1371900	13	2829530	2830830	1
PF3D7_1372000	13	2832623	2835439	1
GEXP04	13	2835756	2839580	1
HRPIII	13	2840236	2842840	1
PF3D7_1372300	13	2843157	2847557	1
ACS4	13	2850369	2853482	1
PF3D7_1372500	13	2854544	2855568	0
PF3D7_1372800	13	2863866	2864869	1
PF3D7_1373200	13	2875991	2876203	1
VAR	13	2884786	2892340	1
PF3D7_1400100	14	1393	5343	0
PF3D7_1400700	14	24337	25320	1
PF3D7_1400900	14	30083	31008	0
GBPH	14	34693	35773	1
PF3D7_1401050	14	39081	40440	0
PF3D7_1401100	14	39940	43736	1
PF3D7_1401200	14	46160	48541	1
EH2	14	47990	50443	1
ETRAMP14	14	52256	54457	1
PF3D7_1401500	14	56497	59127	1
PF3D7_1401600	14	60100	64491	1
PF3D7_1401700	14	66269	67081	1
CK	14	69339	74061	1
PF3D7_1401900	14	73418	76793	1
PF3D7_1402000	14	76988	80648	1
PF3D7_1402100	14	80732	83840	1
ApiCOX19	14	84195	85840	1
RPN6	14	85517	89001	1
PF3D7_1402400	14	89265	91389	1
PF3D7_1402500	14	91741	94594	1
PF3D7_1402600	14	92792	92874	0
PF3D7_1402550	14	93010	93095	0
SR140	14	94596	99118	1
PF3D7_1402800	14	100564	106014	1
PF3D7_1402900	14	106341	109299	1
PF3D7_1403000	14	110031	112645	1
CAPD2	14	112600	119538	1
PF3D7_1403200	14	119995	121405	1
PF3D7_1403300	14	121855	125340	1
PF3D7_1403400	14	125986	129877	1
PF3D7_1403500	14	130022	132234	1
Sel1	14	131925	133539	1
TRAM	14	133424	135951	1
MISFIT	14	136530	141420	1
CPPED1	14	141443	143326	1
RPB4	14	143936	144696	1
PF3D7_1404100	14	144730	146345	1
PF3D7_1404200	14	147447	148737	1
SOAP	14	150000	150608	1
PF3D7_1404400	14	151480	152805	1
RRP5	14	152807	154904	1
ACalpha	14	154855	160386	1
PF3D7_1404700	14	160928	162542	1
PF3D7_1404800	14	163283	168162	1
PF3D7_1404900	14	168515	171941	1
PF3D7_1405000	14	171985	175299	1
PF3D7_1405100	14	175043	179843	1
BET5	14	180266	181742	1
PF3D7_1405300	14	181855	185353	1
MutS	14	185138	190524	1
CBWD1	14	190754	192994	1
RNR	14	192727	194345	1
PF3D7_1405700	14	196106	199602	1
BOP1	14	200101	204702	1
PF3D7_1405900	14	204930	209333	1
RBM8A	14	210252	211328	1
PF3D7_1406100	14	211139	215915	1
SPT6	14	217394	227116	1
GDPD	14	227948	230574	1
PPR1	14	230607	232875	1
WDR65	14	233001	237744	1
ClpC	14	238872	244318	1
VPS29	14	244331	246273	1
GAPM3	14	246052	249607	1
RlmN	14	250334	252921	1
CCp3	14	253542	257360	1
NOP1	14	258164	260710	1
PF3D7_1407200	14	260615	262717	1
PRP38B	14	263070	267617	1
PF3D7_1407400	14	267209	269438	1
TRM112	14	269535	271698	1
PF3D7_1407600	14	271014	277357	1
PF3D7_1407700	14	279176	280673	1
PM4	14	282209	286187	1
PMI	14	287116	291277	1
PMII	14	292244	295261	1
PMIII	14	296683	299101	1
AP2-G2	14	300579	306041	1
PF3D7_1408300	14	312569	313296	1
FANCJ	14	313838	318345	1
PF3D7_1408500	14	319847	321454	1
PF3D7_1408600	14	322243	324322	1
PF3D7_1408700	14	324334	347119	1
PF3D7_1408800	14	348831	350857	1
PF3D7_1408900	14	350700	352431	1
PF3D7_1409000	14	352521	355754	1
PF3D7_1409100	14	355859	360616	1
PF3D7_1409200	14	360234	362579	1
DDI1	14	362619	364640	1
PF3D7_1409400	14	365269	367978	1
PF3D7_1409500	14	369422	373409	1
PF3D7_1409600	14	373950	377186	1
PF3D7_1409700	14	377013	380614	1
CELF2	14	382261	386166	1
CDS	14	387792	392617	1
EMC2	14	392855	394689	1
PF3D7_1410100	14	395877	398406	1
CTPS	14	399105	403567	1
PF3D7_1410300	14	403607	418311	1
RAP1	14	419442	423481	1
PF3D7_1410500	14	423495	424842	1
eIF2gamma	14	425584	429101	1
PF3D7_1410700	14	429125	431542	1
PF3D7_1410800	14	432899	435698	1
PF3D7_1410900	14	436329	440098	1
PF3D7_1411000	14	440206	447773	1
PF3D7_1411100	14	447469	451755	1
ROM8	14	451761	456500	1
PF3D7_1411300	14	457646	461237	1
PREX	14	460578	467594	1
PF3D7_1411500	14	468631	472384	1
Obg1	14	472825	474880	1
PF3D7_1411700	14	474972	477365	1
PF3D7_1411800	14	477095	479654	1
PF3D7_1411900	14	479713	482052	1
PF3D7_1412000	14	482070	484006	1
MCMBP	14	484274	487738	1
PF3D7_1412200	14	487436	490380	1
NTF2	14	491286	492947	1
PF3D7_1412400	14	493932	505187	1
ACT2	14	506478	509453	1
DHS	14	509238	511218	1
PF3D7_1412700	14	511818	516959	1
NMT	14	515932	519380	1
PF3D7_1412900	14	519028	523889	1
PF3D7_1413000	14	523890	525305	1
PF3D7_1413100	14	527132	529234	1
PF3D7_1413200	14	530058	532455	1
PF3D7_1413300	14	532707	533532	1
PF3D7_1413400	14	533951	536207	1
SufC	14	536446	538247	1
PF3D7_1413600	14	538869	540572	1
PF3D7_1413700	14	540168	546533	1
DPH1	14	546796	549599	1
PF3D7_1413900	14	550913	553649	1
RPN13	14	552757	555969	1
PF3D7_1414100	14	557487	562812	1
PF3D7_1414200	14	562981	566801	1
PF3D7_1414300	14	570027	571644	1
PP1	14	573759	577168	1
ABCk2	14	577208	589915	1
Pgt1	14	590603	592740	1
PF3D7_1414700	14	592791	598162	1
SMB1	14	599435	601403	1
PF3D7_1414900	14	601981	605559	1
UDG	14	606246	607405	1
PF3D7_1415100	14	608580	611484	1
PF3D7_1415200	14	611486	613217	1
PF3D7_1415300	14	613736	616628	1
PF3D7_1415400	14	617813	623560	1
PF3D7_1415500	14	623840	628505	1
PF3D7_1415600	14	628620	633494	1
SPT	14	634236	637046	1
KsgA1	14	639678	641985	1
PF3D7_1415900	14	641606	642984	1
PF3D7_1416000	14	643914	644989	1
SEY1	14	645055	648793	1
MCA3	14	648910	658762	1
PF3D7_1416300	14	658760	660974	1
PF3D7_1416400	14	661098	665295	1
GDH1	14	667206	669129	1
PF3D7_1416600	14	669374	679741	1
PF3D7_1416700	14	680612	682264	1
KRS2	14	682466	685191	1
PF3D7_1416900	14	684962	686566	1
IMC1l	14	688592	689740	1
PF3D7_1417100	14	690145	692507	1
PF3D7_1417200	14	693329	708432	1
ATG4	14	708755	713627	1
EPAC	14	714708	725998	0
CBF5	14	726517	729371	1
PF3D7_1417600	14	730017	746011	1
PF3D7_1417700	14	748818	752352	1
MCM2	14	752903	757053	1
ATPTG9	14	756645	758888	1
LISP1	14	762614	773407	1
PF3D7_1418200	14	775121	776382	1
PF3D7_1418300	14	776390	777202	1
PF3D7_1418400	14	778092	778163	0
PF3D7_1418500	14	779377	779495	0
PF3D7_1418600	14	780006	780124	0
PF3D7_1418700	14	780916	781034	0
PF3D7_1418800	14	782061	782363	0
DBP4	14	782752	786343	1
PF3D7_1419000	14	786525	791332	1
DDX55	14	793391	797397	1
ATrx1	14	797071	800473	1
GST	14	801242	804083	1
PF3D7_1419400	14	803869	812354	1
PF3D7_1419500	14	813569	814898	1
PF3D7_1419600	14	815258	818340	1
EIF3H	14	819039	821674	1
GR	14	821701	824646	1
YTH1	14	825465	827532	1
SF3B4	14	828485	830942	1
PF3D7_1420100	14	831758	837178	1
UNC	14	838158	842717	1
HEP1	14	843380	844973	1
GlyRS	14	846155	849672	1
PF3D7_1420500	14	849819	853349	1
PANK1	14	853711	856441	1
P113	14	857678	863689	1
PF3D7_1420800	14	863623	864820	1
PF3D7_1420900	14	864953	867033	1
DIX	14	867794	868957	1
PF3D7_1421100	14	870397	875176	1
PF3D7_1421150	14	875173	875321	0
RPS25	14	875687	877378	1
PF3D7_1421300	14	877441	881450	1
RPC34	14	881798	884182	1
TIM8	14	884235	885074	1
PF3D7_1421600	14	885211	888459	1
PF3D7_1421700	14	887932	888120	0
PF3D7_1421800	14	888580	890032	1
CTR2	14	890541	891622	1
COX14	14	891991	893290	1
PF3D7_1422100	14	893533	895571	1
PF3D7_1422200	14	895874	897254	1
PF3D7_1422300	14	897267	899556	1
PF3D7_1422400	14	899929	905858	1
HRD1	14	906564	909327	1
PF3D7_1422600	14	910212	912272	1
PF3D7_1422700	14	913234	917625	1
ARP4	14	918026	920067	1
PF3D7_1422900	14	922368	924402	1
NOG2	14	924840	927108	1
PF3D7_1423100	14	927631	931876	1
CYP52	14	932326	935581	1
PP7	14	935849	941730	1
PF3D7_1423400	14	941899	947048	1
PF3D7_1423500	14	947041	952924	1
PF3D7_1423600	14	953981	958714	1
PF3D7_1423700	14	958574	965842	1
VPS3	14	967040	972619	1
PF3D7_1423900	14	972775	972860	0
PF3D7_1424000	14	973147	973225	0
RPL5	14	973577	977414	1
PF3D7_1424200	14	974006	974074	0
PF3D7_1424300	14	975241	975336	0
PF3D7_1424400	14	976472	980866	1
PF3D7_1424500	14	979464	979605	0
PF3D7_1424600	14	979767	979836	0
PF3D7_1424700	14	981588	981671	0
PF3D7_1424800	14	981881	981998	0
PF3D7_1424900	14	982154	982228	0
PF3D7_1425000	14	982349	982520	0
PF3D7_1425200	14	982400	984901	1
PF3D7_1425100	14	982892	983018	0
PF3D7_1425300	14	985023	988047	1
PF3D7_1425400	14	988897	992990	1
PF3D7_1425500	14	993652	994661	1
PF3D7_1425600	14	994688	1001019	1
PF3D7_1425700	14	1005996	1008490	1
PF3D7_1425800	14	1008510	1012651	1
PF3D7_1425900	14	1012155	1014312	1
RPL21	14	1015470	1017199	1
BTF3	14	1018646	1020564	1
PRMT1	14	1020917	1023165	1
PF3D7_1426300	14	1023202	1025765	1
PF3D7_1426400	14	1026262	1027215	1
ABCG2	14	1027682	1030025	1
PF3D7_1426600	14	1030905	1035496	1
PEPC	14	1035905	1042216	1
PF3D7_1426800	14	1042553	1049929	1
QCR6	14	1049648	1050707	1
PF3D7_1427000	14	1050744	1055499	1
PF3D7_1427100	14	1055788	1060651	1
Sel4	14	1061328	1063299	1
PF3D7_1427300	14	1064142	1069386	1
PF3D7_1427400	14	1077001	1080178	1
MSH2-1	14	1081038	1084631	1
MIT3	14	1084975	1087482	1
PF3D7_1427700	14	1087040	1087805	1
RRP41	14	1088099	1089750	1
PF3D7_1427900	14	1090631	1094286	1
PF3D7_1428000	14	1094297	1097880	1
WBP11	14	1097756	1100391	1
MFS5	14	1100870	1104966	1
PF3D7_1428300	14	1104979	1107504	1
WDTC1	14	1108066	1116168	1
PF3D7_1428500	14	1118519	1126439	1
PF3D7_1428700	14	1129223	1132227	1
PF3D7_1428800	14	1132046	1134562	1
PF3D7_1428900	14	1134187	1139679	1
PF3D7_1429000	14	1140579	1141292	1
PF3D7_1429100	14	1141704	1144501	1
PF3D7_1429300	14	1150188	1153847	1
PF3D7_1429400	14	1154726	1163789	1
DPH2	14	1164239	1166791	1
GEXP03	14	1167130	1168075	1
PF3D7_1429700	14	1167914	1169699	1
PF3D7_1429800	14	1170179	1175688	1
WRN	14	1176022	1181728	1
PF3D7_1430000	14	1180961	1183390	1
PTPA	14	1184314	1187350	1
PMIX	14	1187398	1191764	1
PF3D7_1430300	14	1191911	1200002	1
ATG5	14	1200622	1204458	1
PF3D7_1430500	14	1205088	1206416	1
PF3D7_1430600	14	1207393	1210028	1
GDH2	14	1210949	1213299	1
PIP3	14	1213677	1215778	1
COX2B	14	1216478	1217316	1
PF3D7_1431000	14	1217590	1219545	1
PIP2	14	1220473	1223467	1
PF3D7_1431200	14	1223443	1229071	1
LSG1	14	1230044	1234486	1
SRA	14	1232648	1237614	1
MAPK1	14	1238794	1242545	1
SCS-beta	14	1242924	1245905	1
PF3D7_1431700	14	1246677	1248407	1
E-NTPDase	14	1249311	1252547	1
ISC3	14	1252881	1257284	1
SYN11	14	1256926	1259113	1
PF3D7_1432100	14	1260840	1263051	1
PF3D7_1432200	14	1263521	1269011	1
PF3D7_1432300	14	1269368	1274693	1
LRR5	14	1275758	1282905	1
PF3D7_1432500	14	1283342	1285383	1
PF3D7_1432600	14	1285502	1289263	1
PF3D7_1432700	14	1289379	1291696	1
PF3D7_1432800	14	1292531	1295607	1
PF3D7_1432900	14	1296058	1298114	1
NOP10	14	1298143	1299264	1
PF3D7_1433100	14	1299666	1303727	1
PF3D7_1433200	14	1304028	1308159	1
RBAP46	14	1309923	1312200	1
PHD2	14	1311928	1330437	1
TOP2	14	1331919	1339361	1
PF3D7_1433700	14	1341313	1349600	1
SPC1	14	1341334	1342539	1
PF3D7_1433800	14	1350120	1359111	1
PF3D7_1433900	14	1359700	1366130	1
CAF16	14	1364611	1366364	1
PF3D7_1434100	14	1366575	1368634	1
CAM	14	1368249	1371883	1
HOP	14	1370611	1375278	1
PF3D7_1434400	14	1375352	1377636	1
PF3D7_1434500	14	1378216	1403552	1
METAP2	14	1403360	1407209	1
TIM17	14	1406574	1408705	1
PF3D7_1434800	14	1409197	1411400	1
PF3D7_1434900	14	1411737	1413096	1
COX15	14	1413760	1415729	1
PF3D7_1435100	14	1415760	1417286	1
PF3D7_1435200	14	1418686	1421491	1
PF3D7_1435300	14	1421241	1431920	1
EMC4	14	1433279	1434985	1
CLC	14	1435333	1437346	1
PF3D7_1435600	14	1437433	1443684	1
PF3D7_1435700	14	1444537	1450925	1
ERA	14	1452234	1454205	1
PF3D7_1435900	14	1454227	1455651	1
GPI	14	1456374	1460503	1
PF3D7_1436100	14	1460988	1468298	1
BCP1	14	1467461	1474935	1
PTEX150	14	1476538	1483887	1
PF3D7_1436400	14	1483903	1488496	1
PF3D7_1436500	14	1488559	1490278	1
PKG	14	1490321	1494453	1
PF3D7_1436700	14	1494872	1498533	1
ClpR	14	1498758	1499902	1
PF3D7_1436900	14	1499927	1501739	1
PF3D7_1437000	14	1502507	1505459	1
PF3D7_1437100	14	1505496	1506974	1
PF3D7_1437200	14	1506995	1511703	1
PF3D7_1437300	14	1513414	1515796	1
PANK2	14	1517047	1519845	1
PF3D7_1437500	14	1521105	1521920	1
PF3D7_1437600	14	1522980	1525078	1
PF3D7_1437700	14	1525117	1528540	1
TRAPPC5	14	1530017	1532363	1
HSP40	14	1531955	1536263	1
PF3D7_1438000	14	1535717	1539580	1
SEC62	14	1540920	1543553	1
PF3D7_1438200	14	1545146	1545235	0
PF3D7_1438300	14	1546224	1546297	0
MCA2	14	1548072	1557053	1
CPSF3	14	1557114	1561108	1
PF3D7_1438600	14	1561526	1563812	1
PF3D7_1438700	14	1564541	1568049	1
PF3D7_1438800	14	1570403	1574738	1
Trx-Px1	14	1575439	1577046	1
CTR1	14	1577456	1579573	1
PF3D7_1439100	14	1579582	1588900	1
PF3D7_1439200	14	1588952	1593131	1
PF3D7_1439300	14	1593673	1600675	1
PF3D7_1439400	14	1600284	1602646	1
ORP2	14	1606643	1611876	1
NDUFA4	14	1612049	1613376	1
PF3D7_1439700	14	1613546	1617193	1
PF3D7_1439800	14	1618070	1620337	1
TIM	14	1621742	1624074	1
PF3D7_1440000	14	1624013	1631734	1
PF3D7_1440100	14	1632713	1636867	1
PBGS	14	1638717	1641760	1
PF3D7_1440400	14	1647006	1652199	1
PF3D7_1440500	14	1653495	1655996	1
SOC3	14	1656288	1660015	1
AP3M	14	1659431	1663587	1
MFS6	14	1665064	1668100	1
PF3D7_1440900	14	1668319	1670272	1
NCS2	14	1669946	1673071	1
PF3D7_1441100	14	1673090	1677720	1
PF3D7_1441200	14	1677565	1680894	1
PF3D7_1441300	14	1681167	1690747	1
FACT-S	14	1690768	1693319	1
PF3D7_1441500	14	1692760	1695638	1
PF3D7_1441600	14	1696250	1698728	1
ATP23	14	1700587	1702266	1
VPS60	14	1702306	1704179	1
TFB5	14	1704178	1705128	1
PF3D7_1442000	14	1704952	1706004	1
RPA3	14	1706027	1707710	1
YihA2	14	1708390	1712078	1
tRIP	14	1712163	1714843	1
KIC9	14	1716954	1724336	1
PF3D7_1442500	14	1724029	1727809	1
TREP	14	1730087	1740916	1
PF3D7_1442700	14	1742097	1750189	1
PF3D7_1442800	14	1750209	1751417	1
ARFGEF	14	1752543	1764248	1
SRPK2	14	1763820	1768781	1
PF3D7_1443100	14	1769337	1772421	1
PF3D7_1443200	14	1772462	1775197	1
LSM5	14	1775669	1776938	1
WLP1	14	1776703	1780208	1
PARN	14	1780604	1784857	1
PF3D7_1443600	14	1784933	1790629	1
DPCK	14	1791629	1793782	1
CWC24	14	1794369	1796682	1
HSP90	14	1797266	1800666	1
PF3D7_1444000	14	1800831	1801887	1
PF3D7_1444100	14	1801961	1825635	1
PF3D7_1444200	14	1825860	1827571	1
LPAAT	14	1828404	1830177	1
PF3D7_1444400	14	1830874	1833717	1
eIK1	14	1833308	1839775	1
PF3D7_1444600	14	1841029	1841592	1
PF3D7_1444700	14	1841602	1843256	1
FBPA	14	1843368	1846989	1
PF3D7_1444900	14	1847896	1848877	1
PF3D7_1445000	14	1849172	1850395	1
PF3D7_1445100	14	1851252	1855162	1
MAK5	14	1855451	1859752	1
PF3D7_1445300	14	1859926	1862497	1
CLK1	14	1862507	1866212	1
PF3D7_1445500	14	1866106	1868844	1
PF3D7_1445600	14	1869893	1874662	1
PF3D7_1445700	14	1875378	1877731	1
PF3D7_1445800	14	1878658	1882577	1
DDX17	14	1884566	1889117	1
PF3D7_1446000	14	1889413	1889529	0
PF3D7_1446100	14	1889978	1892108	1
LAP	14	1892457	1895957	1
PF3D7_1446300	14	1897946	1902279	1
pdhB	14	1902569	1905593	1
NUP313	14	1906176	1916570	1
CEN2	14	1916768	1918572	1
PF3D7_1446700	14	1919030	1922030	1
HDP	14	1922045	1924115	1
PF3D7_1446900	14	1924160	1929263	1
PF3D7_1447000	14	1928504	1931646	1
PF3D7_1447100	14	1931917	1933434	1
PF3D7_1447200	14	1933566	1936005	1
PF3D7_1447300	14	1936324	1937700	1
PF3D7_1447400	14	1937479	1939238	1
IMC20	14	1941056	1941686	1
PF3D7_1447600	14	1942151	1942963	1
PF3D7_1447700	14	1943918	1945580	1
PF3D7_1447800	14	1946965	1953556	1
MDR2	14	1953474	1959147	1
UTP12	14	1959368	1964665	1
PF3D7_1448100	14	1964979	1966119	1
CAPG2	14	1966245	1971618	1
PF3D7_1448300	14	1971784	1979952	1
HRD3	14	1979973	1983139	1
PF3D7_1448500	14	1983780	1996262	1
VTI1	14	1997036	1998336	1
PF3D7_1448700	14	1999072	2000982	1
PF3D7_1448800	14	2001083	2002106	1
SDHC	14	2002360	2003426	1
GEST	14	2004406	2005456	1
PF3D7_1449100	14	2007923	2013037	1
PF3D7_1449200	14	2013486	2015102	1
BRF1	14	2016601	2020055	1
MUS81	14	2019848	2024292	1
PF3D7_1449600	14	2034617	2036674	1
RRP6	14	2036761	2042148	1
PF3D7_1449800	14	2042131	2043795	1
PF3D7_1449900	14	2043853	2045299	1
PF3D7_1450000	14	2047122	2050397	1
SRP54	14	2051429	2053788	1
PF3D7_1450200	14	2055238	2056437	1
CPR	14	2056641	2059885	1
PF3D7_1450400	14	2059507	2067011	1
PF3D7_1450500	14	2067739	2073656	1
PF3D7_1450600	14	2075586	2077349	1
PF3D7_1450700	14	2078386	2080849	1
PF3D7_1450800	14	2080781	2082574	1
PF3D7_1450900	14	2082964	2085132	1
PF3D7_1451000	14	2084719	2087663	1
eEF2	14	2089730	2094221	1
PF3D7_1451200	14	2094050	2102787	1
NSE2	14	2104693	2107407	1
Sir2B	14	2107995	2113322	1
PF3D7_1451500	14	2113167	2114460	1
LAP5	14	2115436	2118190	1
CNB	14	2118608	2121135	1
SORTLR	14	2123012	2126797	1
TSR1	14	2127597	2132011	1
RON2	14	2133266	2141180	1
LRR3	14	2141381	2142754	1
PF3D7_1452200	14	2143083	2144911	1
PF3D7_1452400	14	2146941	2151334	1
STX6	14	2151389	2154604	1
PF3D7_1452600	14	2154831	2166467	1
PF3D7_1452700	14	2167219	2169997	1
PF3D7_1452800	14	2170012	2171844	1
PF3D7_1452900	14	2171480	2172584	1
PF3D7_1453000	14	2173011	2176425	1
PF3D7_1453100	14	2176837	2178729	1
PF3D7_1453200	14	2179447	2186667	1
PF3D7_1453300	14	2187385	2187615	1
PF3D7_1453400	14	2188118	2194487	1
NTH	14	2194694	2198480	1
PF3D7_1453600	14	2199258	2205138	1
P23	14	2206046	2209273	1
GluPho	14	2209313	2213595	1
PF3D7_1453900	14	2213606	2218299	1
PF3D7_1454000	14	2218537	2220914	1
PF3D7_1454100	14	2221060	2222279	1
PF3D7_1454200	14	2222463	2227264	1
KIN	14	2228509	2231910	1
APP	14	2232798	2236926	1
ISCU	14	2237754	2239406	1
PF3D7_1454600	14	2239017	2240274	1
6PGD	14	2240977	2243543	1
PF3D7_1454800	14	2243873	2244367	1
PF3D7_1454900	14	2244961	2245795	1
PPM3	14	2246812	2250659	1
PTP1	14	2250677	2251978	1
PF3D7_1455200	14	2253099	2257505	1
PF3D7_1455300	14	2258680	2262632	1
HlyIII	14	2262633	2264484	1
PF3D7_1455500	14	2266347	2270851	1
FER2	14	2271364	2277727	1
PF3D7_1455700	14	2278074	2282652	1
CCp2	14	2285113	2290227	1
PPRD	14	2290465	2293029	1
AP2-HC	14	2296438	2301291	1
SHMT	14	2301208	2302942	1
PF3D7_1456200	14	2303352	2306919	1
PF3D7_1456300	14	2306546	2308637	1
PF3D7_1456400	14	2309181	2312472	1
PF3D7_1456500	14	2313655	2321652	1
PF3D7_1456600	14	2321953	2322798	1
PF3D7_1456700	14	2323609	2327134	1
VP1	14	2329251	2332697	1
PF3D7_1456900	14	2333152	2336259	1
SPP	14	2336071	2339501	1
PF3D7_1457100	14	2339830	2343206	1
TRX1	14	2343508	2344657	1
PF3D7_1457300	14	2345717	2349411	1
PF3D7_1457400	14	2349282	2360424	1
VPS4	14	2360336	2362691	1
PF3D7_1457600	14	2363337	2365373	1
PF3D7_1457700	14	2366520	2372154	1
PF3D7_1457800	14	2372222	2374557	1
PF3D7_1457900	14	2375197	2386669	1
FP1	14	2387106	2389942	1
PET117	14	2390249	2390902	1
PF3D7_1458300	14	2391113	2397128	1
PF3D7_1458200	14	2391118	2392039	1
ADCL	14	2397349	2399312	1
SAS4	14	2399870	2405556	1
PF3D7_1458600	14	2406002	2410561	1
PF3D7_1458700	14	2410396	2414191	1
PF3D7_1458800	14	2414388	2418536	1
TVP23	14	2418138	2419436	1
DBP5	14	2420234	2423452	1
PF3D7_1459100	14	2423624	2426573	1
PF3D7_1459200	14	2426855	2430865	1
PF3D7_1459300	14	2431187	2433077	1
PF3D7_1459400	14	2432882	2435344	1
PF3D7_1459500	14	2436695	2439616	1
PF3D7_1459600	14	2440293	2444201	1
PF3D7_1459700	14	2444059	2446716	1
PF3D7_1459800	14	2446763	2448620	1
PF3D7_1459900	14	2449937	2451312	1
HCS2	14	2452076	2453357	1
FCP	14	2454639	2456200	1
PF3D7_1460200	14	2456628	2457884	1
RPL29	14	2459048	2460369	1
UCHL3	14	2460851	2463205	1
PF3D7_1460500	14	2463988	2471914	1
ISP3	14	2473732	2475410	1
RPL27	14	2475440	2476914	1
SNAPC3	14	2477828	2479750	1
ARPS10	14	2480089	2482257	1
PF3D7_1461000	14	2482286	2485604	1
PF3D7_1461100	14	2485773	2489174	1
IMP3	14	2489191	2490622	1
PF3D7_1461300	14	2491624	2493185	1
PF3D7_1461400	14	2493244	2495035	1
MND1	14	2496050	2497400	1
SF3B2	14	2497683	2500871	1
PF3D7_1461700	14	2500927	2502802	1
PF3D7_1461800	14	2503209	2514031	1
PF3D7_1461900	14	2514219	2518607	1
TLP1	14	2518392	2518757	1
PF3D7_1462100	14	2519132	2523362	1
PF3D7_1462200	14	2523606	2524550	1
PF3D7_1462300	14	2524283	2529768	1
PF3D7_1462400	14	2531297	2544021	1
PF3D7_1462500	14	2544824	2549785	1
PF3D7_1462600	14	2550692	2552432	1
CYT1	14	2553386	2555456	1
GAPDH	14	2558055	2560979	1
PF3D7_1462900	14	2560998	2563920	1
MED20	14	2565034	2566641	1
PF3D7_1463100	14	2568082	2569307	0
RFC3	14	2569896	2572178	1
PF3D7_1463300	14	2572705	2574812	1
PF3D7_1463400	14	2574832	2576807	1
PF3D7_1463500	14	2576989	2580007	1
PF3D7_1463600	14	2580110	2580600	1
CYC1	14	2581273	2582816	1
PF3D7_1463800	14	2582882	2583629	1
RON11	14	2584086	2590847	1
PF3D7_1464000	14	2591296	2594206	1
PF3D7_1464100	14	2595226	2598826	1
ZFP	14	2598842	2600315	1
PF3D7_1464300	14	2601441	2604305	1
PF3D7_1464400	14	2603892	2606282	1
PF3D7_1464500	14	2606120	2618737	1
UIS2	14	2618743	2625130	1
PF3D7_1464700	14	2624850	2627233	1
PF3D7_1464800	14	2628882	2629789	1
PF3D7_1464900	14	2630071	2633518	1
COX6A	14	2635372	2637005	1
COG6	14	2637018	2640318	1
MED4	14	2640139	2642202	1
PF3D7_1465300	14	2642400	2646605	1
PF3D7_1465400	14	2646364	2648126	1
K2	14	2650755	2655140	1
PF3D7_1465600	14	2655491	2657965	1
PM8	14	2658255	2660911	1
PF3D7_1465800	14	2662020	2682705	1
PF3D7_1465900	14	2683497	2685654	1
PF3D7_1466000	14	2686224	2688303	1
PPKL	14	2689986	2693898	1
EGXP	14	2694514	2706476	1
RPN2	14	2709036	2713626	1
ApiAP2	14	2714633	2720143	1
PF3D7_1466500	14	2725021	2726694	1
PF3D7_1466600	14	2726800	2727642	1
NIP7	14	2728891	2730944	1
PF3D7_1466800	14	2731557	2735622	1
PF3D7_1466900	14	2736036	2741770	1
PF3D7_1467000	14	2742387	2745257	1
MAG	14	2744003	2747949	1
WDR79	14	2748205	2750150	1
DXR	14	2750164	2752514	1
RPL22	14	2752541	2754593	1
PF3D7_1467500	14	2754609	2757177	1
PF3D7_1467600	14	2757022	2765652	1
PF3D7_1467700	14	2765528	2766792	1
PF3D7_1467800	14	2767400	2768020	1
PF3D7_1467900	14	2770650	2777339	1
PF3D7_1468000	14	2777632	2785114	1
MORC	14	2785386	2797934	1
TLS1	14	2800972	2803435	1
LRR14.1	14	2803593	2804613	1
D13	14	2809460	2812520	1
DER1-1	14	2812237	2814434	1
PF3D7_1468600	14	2816100	2822286	1
eIF4A	14	2824250	2826936	1
U2AF2	14	2827067	2830703	1
PF3D7_1468900	14	2831386	2834620	1
IF1	14	2834924	2836465	1
PF3D7_1469100	14	2837195	2838651	1
SHLP1	14	2838446	2840316	1
PNO1	14	2840696	2842391	1
NT3	14	2844118	2847047	1
PF3D7_1469500	14	2846840	2849422	1
ACC	14	2851140	2863232	1
MED6	14	2863545	2865220	1
PF3D7_1469800	14	2864823	2866245	1
MGET	14	2866150	2868183	1
ATG12	14	2868291	2869525	1
PF3D7_1470100	14	2869766	2878218	1
PF3D7_1470200	14	2876783	2879022	1
PF3D7_1470300	14	2879219	2880783	1
MPC2	14	2879948	2881746	1
PDEdelta	14	2881612	2886576	1
PF3D7_1470600	14	2886759	2889065	1
PF3D7_1470700	14	2889233	2892070	1
PF3D7_1470800	14	2892097	2896218	1
PF3D7_1470900	14	2896770	2898795	1
PF3D7_1470950	14	2899811	2900086	1
RCL1	14	2901717	2903840	1
EXP2	14	2903947	2907414	1
SulP	14	2911299	2915962	1
PF3D7_1471300	14	2915387	2918183	1
PF3D7_1471400	14	2918191	2921490	1
TMEM43	14	2922351	2924557	1
